episode_id,query0,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74
269,1,3,3,0,4,4,4,1,3,4,4,0,1,1,4,1,3,4,0,4,4,0,0,4,3,0,3,4,4,4,4,0,4,0,4,0,4,4,0,1,2,4,3,3,3,4,4,1,2,2,3,4,4,4,0,0,2,0,0,3,3,3,3,0,4,4,3,2,2,0,4,3,4,0,4
270,1,1,1,3,0,1,0,0,4,0,0,2,4,0,1,1,1,1,4,1,1,4,4,0,1,0,1,1,1,4,2,0,0,0,2,2,0,3,2,0,0,0,0,4,0,1,0,0,1,2,0,2,0,0,1,3,1,2,3,1,2,0,0,1,0,2,1,0,0,0,3,1,2,1,0
271,0,4,4,0,4,0,1,1,3,4,4,0,3,4,3,4,1,3,4,4,3,4,2,0,2,0,1,1,3,3,1,0,3,1,2,1,3,4,0,1,0,1,4,3,1,0,4,0,1,1,0,1,0,4,4,3,4,1,0,4,1,3,1,0,4,0,0,1,0,0,0,3,0,2,0
272,3,1,1,4,4,4,1,1,3,1,4,1,3,4,4,2,2,0,4,1,3,4,1,0,1,4,4,3,4,3,3,2,2,2,4,2,0,3,2,3,1,1,2,2,1,1,0,3,0,4,1,4,4,4,4,4,2,3,4,0,4,1,2,4,2,3,3,4,4,3,4,0,4,0,1
273,2,1,0,3,1,4,2,1,1,0,2,0,3,0,3,1,0,3,3,4,4,2,3,1,3,4,1,1,2,3,3,1,0,0,1,0,0,0,4,2,2,0,1,3,2,2,3,1,1,0,2,1,0,2,0,1,2,2,2,1,0,3,3,2,3,1,0,2,3,4,2,2,1,1,0
274,3,1,2,0,4,0,0,0,0,4,2,4,0,3,3,0,0,3,0,0,0,4,0,4,3,3,0,4,4,2,3,4,3,1,3,0,1,4,2,0,2,4,0,3,0,3,3,3,2,4,0,3,2,2,4,3,4,1,0,0,0,0,3,2,4,4,4,2,2,0,2,0,4,0,4
275,4,4,1,2,0,1,0,4,1,1,2,4,2,2,0,0,2,1,4,1,2,4,3,1,3,4,2,1,1,2,1,1,3,4,1,4,2,2,1,4,2,0,2,4,2,1,3,1,3,0,1,0,2,0,3,4,1,1,2,3,1,2,3,4,1,1,1,4,0,2,0,4,3,3,2
276,2,1,0,1,0,1,2,0,2,1,0,0,2,0,2,4,2,0,0,0,4,2,0,1,1,0,1,0,2,2,3,4,1,0,1,2,1,4,2,0,3,1,0,1,0,1,2,2,3,0,2,1,4,1,1,3,4,2,1,1,0,2,2,1,0,1,1,0,0,1,2,3,2,2,0
277,4,3,2,1,0,1,2,1,1,1,0,1,0,3,3,4,2,3,1,2,1,1,1,3,1,2,3,2,1,2,3,3,1,1,2,0,1,4,3,4,3,3,1,4,2,3,4,1,1,4,3,3,1,0,1,1,2,1,3,2,3,1,2,1,4,3,1,0,3,3,3,4,3,1,3
278,2,2,3,3,0,2,2,1,4,2,1,2,2,2,2,2,2,4,1,4,1,0,3,1,0,2,3,0,1,0,0,2,2,2,4,4,2,3,3,1,2,0,3,2,1,2,2,1,0,2,2,2,4,1,0,2,2,0,0,0,2,1,0,2,0,2,2,0,2,0,3,2,4,2,2
279,1,0,4,0,3,0,3,3,0,1,3,1,4,0,1,3,3,3,3,0,3,2,1,1,3,1,0,1,3,0,4,3,3,1,1,1,1,3,2,3,1,0,4,3,0,2,1,0,3,3,3,1,0,3,3,2,3,1,0,3,3,3,3,1,4,2,0,0,4,3,1,1,0,0,0
280,4,1,3,4,3,3,1,1,3,3,3,3,0,4,2,0,1,3,0,3,1,3,3,3,3,1,1,2,3,1,0,2,1,4,3,3,0,0,3,2,2,2,3,4,1,2,1,3,3,4,4,3,4,2,3,0,3,3,4,0,3,3,4,3,3,4,4,1,4,3,3,3,3,2,1
281,0,0,3,1,2,0,1,0,0,2,1,1,2,0,2,0,0,2,1,2,0,0,2,2,2,1,3,0,1,0,3,0,2,0,1,0,1,0,0,0,2,3,0,2,2,1,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0
282,3,0,4,1,0,3,2,1,1,2,2,4,1,3,4,4,3,2,0,2,0,4,1,2,3,2,1,2,4,4,3,4,4,4,1,3,2,2,4,2,2,1,0,2,1,0,1,4,0,4,2,3,2,0,4,1,4,0,3,3,3,3,0,2,1,3,4,3,4,0,2,4,4,1,3
283,4,0,1,3,4,0,3,3,4,0,0,4,4,3,0,4,0,0,0,2,0,2,1,0,3,0,3,2,4,3,0,3,3,0,2,3,2,0,2,2,3,2,0,2,0,4,3,4,2,3,0,2,4,3,0,2,0,4,0,2,2,0,3,2,1,0,0,0,1,3,0,1,3,3,0
284,0,4,1,2,3,1,0,1,1,0,4,0,3,1,4,0,0,3,3,4,2,1,0,2,0,0,0,0,3,1,0,2,0,0,3,1,2,0,0,0,4,2,0,0,4,0,0,3,0,2,0,3,4,2,0,1,0,2,2,2,0,0,4,2,3,1,2,0,1,2,0,4,1,4,0
285,3,0,1,0,3,4,1,0,0,3,1,0,3,4,3,3,0,4,4,1,4,1,0,0,3,4,4,1,2,4,0,0,1,4,4,4,2,4,4,3,1,2,3,4,1,4,2,0,3,3,1,3,1,3,1,3,4,3,4,3,0,1,4,3,3,0,2,4,3,4,3,0,3,3,0
286,1,3,2,0,1,3,2,1,3,2,1,1,1,1,2,1,1,1,0,1,4,1,1,1,1,3,4,1,3,1,3,1,4,1,2,2,3,1,1,2,3,3,1,0,4,1,1,2,1,2,2,2,2,3,3,4,3,1,2,3,4,2,1,3,4,1,4,1,3,1,2,4,4,2,4
287,3,2,3,2,1,3,2,3,3,1,3,0,3,3,0,1,0,0,0,0,0,0,3,3,3,0,4,1,3,2,3,0,3,0,2,0,3,3,0,3,3,1,3,3,1,2,0,2,4,3,3,3,2,4,2,3,0,0,3,1,4,2,0,0,0,0,3,0,2,0,2,3,1,3,3
288,0,2,1,1,1,1,0,4,3,1,3,3,1,2,3,3,2,1,2,3,3,3,3,1,2,3,1,0,1,2,2,3,1,1,3,1,1,2,3,1,1,1,3,1,2,1,1,1,1,2,3,2,4,1,3,3,3,1,3,4,0,2,3,1,3,2,0,1,2,2,3,3,2,2,3
289,4,3,3,0,4,1,1,2,2,3,4,4,3,4,1,2,3,2,4,4,2,0,1,1,4,3,3,1,4,1,4,0,3,4,3,4,3,4,1,4,3,0,1,1,1,2,1,0,1,0,1,4,2,1,3,4,2,3,3,1,3,1,2,0,1,0,1,3,0,1,3,1,1,0,4
290,1,2,2,2,4,0,4,4,4,0,2,2,4,3,2,2,4,4,4,4,2,3,2,2,2,3,3,2,4,3,2,0,2,4,0,3,4,0,1,2,3,4,4,0,1,2,1,1,2,2,2,2,2,3,4,4,1,1,1,4,2,2,0,1,4,0,4,4,4,1,2,0,4,2,2
291,3,2,3,3,0,1,0,1,3,0,2,3,4,4,0,0,0,0,3,3,1,2,3,0,3,3,1,1,0,2,2,3,2,3,2,3,2,1,2,1,4,2,3,0,3,1,3,0,3,4,0,0,0,3,1,2,0,1,0,3,1,3,1,3,4,2,2,3,3,3,0,3,3,2,2
292,1,0,1,1,0,2,2,1,3,3,4,0,2,1,3,1,1,4,2,0,2,0,3,3,4,1,0,1,4,2,2,3,2,4,4,1,3,1,1,3,0,1,0,1,3,3,3,3,0,4,4,0,1,2,0,1,2,4,0,0,2,2,4,2,0,1,0,4,3,0,0,3,2,4,3
293,4,2,4,1,4,1,4,1,3,1,2,1,4,1,2,0,3,0,0,0,3,2,2,2,4,4,2,4,4,1,0,2,3,4,3,0,1,4,3,0,1,0,4,3,2,1,1,3,4,2,1,4,3,2,3,2,1,2,3,3,2,3,0,0,1,4,0,3,2,3,2,1,3,0,1
294,4,4,1,4,4,2,0,2,0,0,4,0,4,4,0,3,2,4,3,2,4,0,2,4,2,4,3,2,2,2,2,4,3,2,0,2,2,2,4,2,2,2,4,4,0,3,0,2,4,1,4,4,1,4,0,2,3,4,4,4,4,4,2,4,4,3,1,3,4,1,2,3,4,3,3
295,0,0,4,0,1,0,2,0,0,4,0,3,1,0,2,0,0,4,3,0,3,0,3,0,3,3,1,1,0,3,2,1,2,3,0,4,3,1,0,3,2,0,1,3,0,1,2,0,3,0,0,0,0,0,0,3,0,0,0,2,0,3,4,0,1,0,3,0,0,3,3,2,0,0,3
296,1,3,3,0,3,3,4,4,0,3,1,4,3,2,1,0,3,3,1,4,0,4,4,2,0,3,0,1,0,0,3,3,1,3,1,3,3,3,3,0,3,0,3,0,2,0,4,0,1,0,4,3,1,0,3,3,1,1,1,3,1,3,3,0,3,2,1,4,4,4,3,0,1,0,0
297,1,2,1,1,0,1,4,1,2,1,0,0,2,2,0,2,0,4,0,2,3,0,2,4,4,0,0,2,4,0,4,1,3,0,1,4,2,0,2,2,4,0,1,0,2,2,0,1,0,4,0,3,2,2,0,2,4,1,2,2,2,1,2,1,4,4,4,3,2,1,3,0,4,3,0
298,1,3,3,1,4,1,0,1,3,1,1,3,0,2,4,0,1,4,3,2,3,2,1,4,4,1,4,4,3,0,0,4,4,3,2,1,2,2,1,0,4,4,1,1,3,4,0,3,4,3,2,0,0,1,1,1,1,1,0,4,4,0,4,1,3,4,4,0,4,4,4,3,0,0,1
299,3,2,0,2,2,3,3,1,2,0,1,0,0,2,4,0,2,2,4,4,2,3,3,3,0,0,4,3,3,2,1,2,1,1,2,2,3,4,2,4,2,2,0,2,3,1,1,4,3,4,3,2,3,2,4,3,3,3,0,4,2,0,3,3,1,0,1,2,3,1,2,2,0,1,2
300,2,1,2,4,4,2,0,4,4,2,3,2,1,1,2,0,1,1,3,4,4,1,1,0,2,1,1,1,1,3,2,2,4,0,1,3,3,2,4,4,1,4,4,2,1,4,2,2,3,4,3,1,2,1,1,3,0,1,2,0,1,4,1,4,3,3,3,0,1,1,1,1,1,0,2
301,2,0,3,4,3,1,0,3,2,4,3,0,4,0,1,1,1,1,3,4,0,1,2,3,4,3,4,4,3,0,0,3,4,0,0,3,1,4,2,3,0,3,4,2,2,3,4,4,2,0,1,1,2,1,2,1,2,4,3,1,4,0,4,4,3,1,1,4,1,2,4,4,4,0,3
302,0,1,3,0,0,1,2,3,2,4,3,2,0,4,4,2,4,0,0,2,4,4,4,2,4,1,4,2,3,3,2,2,3,0,2,2,2,2,1,2,3,2,2,2,2,4,1,1,3,4,3,4,2,2,4,4,2,2,2,2,4,4,2,0,3,1,2,1,2,2,2,3,0,2,4
303,0,1,3,2,1,3,3,2,0,4,0,3,3,4,4,3,3,2,2,4,3,4,2,4,2,4,1,2,0,3,4,4,4,2,0,4,3,4,2,3,2,4,4,3,0,0,1,2,0,4,3,4,0,4,4,1,2,2,0,0,4,2,1,2,2,3,3,4,4,3,2,1,3,2,2
304,4,3,4,3,4,0,1,0,2,1,0,3,0,3,4,0,2,1,0,4,3,3,3,1,2,4,0,4,0,1,4,0,0,4,3,1,4,3,0,0,0,4,1,1,0,3,2,3,0,3,1,0,1,3,0,4,4,1,3,0,4,1,0,1,2,4,4,4,4,3,1,4,4,3,2
305,4,4,1,4,4,0,4,1,0,2,4,4,4,0,4,0,2,4,1,3,3,4,4,4,4,4,4,1,1,4,3,0,4,1,4,4,4,0,0,1,4,0,4,4,1,1,2,4,0,4,4,4,4,0,4,0,4,4,4,4,0,0,0,1,4,0,4,1,1,0,4,1,4,4,4
306,3,4,1,2,3,0,0,1,2,3,0,1,0,1,2,0,0,2,1,2,0,1,4,4,0,4,2,2,0,3,0,2,0,0,0,2,2,0,0,1,4,1,2,4,2,2,2,2,0,2,0,0,2,2,2,1,3,0,4,0,0,3,2,2,0,0,1,0,1,0,1,1,1,2,4
307,1,2,3,2,2,4,3,2,1,4,0,2,1,0,4,2,2,3,2,3,4,0,2,2,4,3,2,2,0,3,2,1,2,0,2,2,0,1,0,0,2,1,4,4,1,3,2,3,2,2,3,0,1,4,3,2,3,4,4,3,4,4,3,1,4,2,4,3,2,3,2,1,4,2,3
308,1,3,0,0,2,3,4,4,3,1,3,0,0,1,0,0,0,1,1,3,4,1,3,0,0,0,4,0,4,3,3,0,4,0,1,0,0,3,0,3,0,0,1,3,4,3,1,0,0,0,4,1,0,3,0,0,4,0,3,0,0,0,4,0,3,1,3,0,0,0,4,2,0,4,1
309,1,0,0,3,2,3,1,1,3,1,1,3,2,1,2,1,4,1,2,1,1,1,2,0,1,2,3,1,1,1,2,4,3,1,4,3,3,4,2,1,4,1,0,1,1,0,1,2,1,2,3,1,0,4,2,2,1,4,1,1,1,1,1,2,1,1,1,1,0,1,2,0,1,1,2
310,0,0,2,4,0,4,0,2,2,1,3,2,2,0,1,0,0,2,2,0,0,1,0,1,0,1,4,0,4,0,4,0,4,0,0,0,2,4,0,0,2,1,2,4,0,0,1,0,2,1,2,0,2,0,2,3,2,3,3,0,1,1,0,0,3,0,3,1,2,3,3,3,1,0,0
311,1,4,3,4,4,3,3,0,3,4,3,0,1,1,3,0,3,2,4,3,3,2,3,2,3,2,2,4,0,1,4,3,0,4,3,4,4,4,3,3,1,0,4,0,1,2,2,0,0,4,3,3,3,3,2,2,4,4,2,3,3,0,3,3,1,4,3,1,3,3,3,2,1,1,4
312,3,1,3,0,4,2,2,1,4,2,3,3,4,4,3,0,0,3,1,4,1,3,4,3,0,1,3,4,4,1,3,2,4,0,3,0,1,3,4,4,3,4,4,1,1,4,1,1,2,1,3,0,4,0,1,1,4,4,0,4,0,2,0,1,3,4,0,3,3,3,0,0,0,3,0
313,2,1,3,0,1,2,2,1,2,0,0,3,0,1,4,0,1,1,4,0,4,0,2,2,4,3,4,3,4,0,3,1,0,4,0,3,0,0,3,0,3,4,4,2,2,1,1,3,0,3,3,3,2,1,4,0,3,1,1,2,1,4,4,2,3,4,1,1,1,3,0,4,0,0,2
314,3,3,4,2,1,1,1,1,1,0,0,1,4,4,1,1,0,0,1,0,1,1,1,1,3,0,1,1,1,0,4,4,3,1,3,1,0,1,3,3,1,1,3,3,3,3,0,1,1,1,1,3,4,4,1,1,1,0,0,1,3,0,1,0,2,0,1,1,0,0,1,1,1,1,2
315,3,0,0,0,4,2,0,4,1,4,1,2,4,1,3,0,0,2,3,1,0,3,3,1,1,3,4,0,0,3,4,0,1,3,0,1,0,4,0,1,3,0,3,2,1,3,3,1,1,3,4,3,1,1,3,3,2,3,4,2,3,3,3,0,4,1,4,0,1,3,0,1,0,3,3
316,3,4,3,0,3,0,1,2,3,4,3,4,3,2,2,4,0,3,3,2,2,4,0,0,3,0,2,3,4,2,0,2,3,2,0,3,1,2,1,1,1,2,0,0,0,3,3,1,2,2,3,3,2,3,3,3,1,2,2,4,4,4,4,0,2,1,4,1,3,4,2,4,1,0,0
317,2,2,0,4,3,4,0,0,2,1,2,4,4,3,2,3,4,0,3,3,0,4,0,4,4,4,0,4,2,2,1,2,4,4,4,4,3,3,3,2,0,3,2,0,4,2,4,2,0,2,2,1,3,2,4,3,0,3,3,4,0,3,0,4,4,4,4,0,3,1,3,0,3,4,4
318,2,2,4,0,4,4,1,0,4,2,0,0,1,4,1,2,4,4,1,4,4,0,2,4,4,4,2,4,0,2,0,1,1,2,4,4,1,1,3,2,4,0,1,0,4,0,2,0,4,4,4,2,3,1,1,1,4,4,4,3,4,0,4,0,2,4,0,4,4,4,0,4,4,4,3
319,0,3,0,4,0,0,0,0,3,3,0,1,3,0,1,3,3,1,0,3,3,0,1,0,0,1,4,1,0,3,1,0,3,0,1,3,0,0,4,3,2,3,1,3,0,0,4,1,0,3,4,4,1,1,4,4,0,0,1,0,0,0,0,0,0,4,0,4,0,1,1,0,1,3,1
320,4,3,2,1,1,4,1,4,1,3,3,4,1,4,3,3,3,3,4,3,3,0,1,4,4,0,1,4,4,4,2,3,4,3,2,0,2,3,2,4,3,3,3,3,4,4,1,2,4,0,3,4,2,2,4,1,4,4,2,1,4,3,2,3,4,4,3,3,4,4,4,1,1,0,3
321,3,1,3,1,3,4,1,0,2,3,1,3,0,2,1,1,0,1,3,3,1,4,2,1,0,0,3,2,0,4,2,0,4,2,0,1,2,1,4,1,4,1,0,0,3,1,2,1,3,1,1,3,0,1,0,3,0,1,3,3,2,4,3,1,4,2,2,2,1,3,4,0,0,0,2
322,1,4,1,1,1,2,1,1,1,2,0,1,4,2,2,4,2,0,3,4,0,2,4,0,2,3,2,1,2,1,1,1,1,4,4,0,3,0,2,1,4,0,1,4,1,0,1,2,2,4,3,0,4,1,2,2,0,4,2,2,1,0,3,4,0,2,1,3,1,3,1,4,2,4,2
323,4,0,0,2,2,1,2,2,1,0,3,2,4,0,2,2,1,0,4,4,2,1,0,2,1,1,3,2,2,2,3,2,1,3,4,1,0,2,0,2,1,2,3,1,0,4,3,4,1,1,1,2,2,2,4,3,0,3,1,2,1,2,0,3,1,3,2,0,4,3,0,3,1,0,4
324,2,2,4,1,3,2,0,4,2,4,4,4,3,3,2,4,1,4,1,4,4,1,4,4,4,4,3,4,2,2,4,2,3,2,1,0,2,2,1,4,2,4,2,4,2,2,2,3,2,0,2,4,4,1,2,4,0,2,2,2,2,4,4,4,1,4,1,2,3,2,1,4,4,2,2
325,0,0,4,0,3,2,0,1,0,4,2,0,4,0,1,1,4,2,1,2,3,0,2,3,4,0,1,0,0,0,4,1,3,0,1,4,4,2,3,0,3,4,0,4,2,0,3,3,0,0,0,2,0,2,1,3,0,1,0,2,0,4,2,0,0,0,2,0,1,4,4,4,0,3,4
326,3,4,0,3,3,2,2,1,4,3,0,1,0,2,2,0,3,2,2,0,2,3,0,0,4,0,2,0,0,2,1,2,2,0,3,0,0,1,2,0,1,3,0,0,0,3,4,0,3,2,3,1,2,1,3,0,0,2,4,0,3,4,3,0,0,3,4,3,2,2,0,1,0,3,3
327,3,4,2,0,3,1,3,3,2,1,0,2,2,2,0,4,3,2,1,2,3,1,3,2,2,2,3,4,2,3,0,3,4,1,3,4,3,4,2,4,4,2,3,3,2,0,0,3,2,4,3,4,2,2,0,0,4,2,1,4,3,3,4,2,2,4,1,0,2,2,4,2,2,2,4
328,2,4,0,0,4,3,2,0,2,3,4,4,0,3,2,4,2,2,4,2,3,2,4,2,4,3,2,1,4,1,3,2,2,3,4,3,0,4,2,0,1,2,3,2,4,2,0,3,2,2,4,4,2,2,1,2,1,2,3,2,3,3,1,0,2,4,2,2,2,1,2,0,4,2,3
329,4,3,4,2,3,2,4,3,2,4,3,1,2,4,3,3,1,3,3,3,3,4,4,3,3,1,4,3,4,3,3,2,3,4,3,3,1,4,2,3,3,4,1,3,1,3,3,3,4,3,3,3,1,3,0,3,4,3,0,2,2,3,3,3,4,3,3,3,3,4,3,2,2,2,3
330,3,1,2,0,0,0,3,1,0,3,2,0,4,1,0,1,2,3,0,3,3,3,1,1,0,2,4,2,3,4,3,2,2,2,3,0,0,1,0,1,0,3,4,0,0,1,0,0,0,1,2,1,3,3,0,1,0,0,0,0,3,0,2,2,2,0,3,0,3,0,0,0,3,4,4
331,2,3,1,4,2,4,4,3,4,2,0,1,2,3,2,1,1,3,2,2,4,3,0,1,3,3,0,1,4,0,4,4,1,1,1,0,1,1,3,1,1,4,2,2,2,3,1,1,4,3,1,1,3,2,2,4,4,3,1,3,2,3,3,1,2,2,0,3,1,3,2,4,3,2,0
332,4,0,1,3,3,1,0,3,2,1,3,1,1,3,1,0,3,0,0,3,2,0,1,0,1,3,0,1,1,0,4,4,2,4,3,2,4,0,3,3,2,1,0,1,1,4,0,1,4,2,0,1,0,4,4,1,1,1,1,4,0,0,1,3,4,0,3,2,4,3,1,2,0,1,4
333,3,4,2,2,2,3,1,1,3,4,1,0,0,3,1,4,2,2,2,0,2,3,2,0,2,1,0,1,1,2,3,2,1,0,4,4,2,3,2,3,3,0,2,4,2,1,0,0,3,1,0,4,0,0,4,1,3,0,1,4,4,2,1,2,1,3,1,3,3,2,1,0,1,2,1
334,0,1,0,1,1,3,0,3,1,0,4,4,4,4,1,3,4,3,1,3,3,4,1,4,1,3,1,0,4,0,1,4,2,0,3,1,4,4,4,1,1,3,1,4,3,3,1,4,1,1,3,0,0,4,1,3,0,3,1,4,0,0,4,1,3,0,2,4,4,4,4,0,4,0,0
335,2,4,0,0,0,3,2,2,2,0,3,1,2,1,1,2,0,1,1,1,0,0,2,3,3,4,1,0,1,3,4,0,1,1,2,1,1,1,2,4,1,2,3,1,2,1,1,2,1,3,1,0,3,1,4,4,2,1,1,4,4,2,3,2,2,2,1,2,3,1,4,2,4,2,1
336,0,0,3,1,3,0,0,1,1,2,2,1,4,0,0,1,2,3,1,0,0,0,1,4,0,0,3,3,2,1,1,3,3,3,0,1,0,3,3,0,2,3,1,3,4,3,1,2,2,3,0,2,0,1,0,4,4,1,3,0,4,2,0,0,0,2,3,3,1,0,0,0,0,3,1
337,3,0,0,0,2,2,1,3,1,0,3,1,0,0,0,0,3,3,1,3,2,0,1,3,0,3,0,3,3,0,1,0,1,0,1,0,3,1,0,0,3,1,3,0,1,3,0,4,0,0,0,3,3,3,0,0,0,0,0,1,1,3,0,3,3,4,0,0,3,1,2,3,3,2,1
338,2,0,4,4,2,4,0,2,4,4,3,0,2,4,0,2,3,4,3,4,0,4,4,2,0,4,2,0,3,0,2,3,0,2,3,2,0,2,3,0,2,4,4,3,0,2,0,1,2,1,2,4,0,3,0,3,4,3,4,4,2,2,4,3,0,0,2,3,4,2,0,0,0,0,2
339,1,3,2,2,2,2,1,1,4,1,2,2,2,4,0,1,4,1,1,1,1,4,1,4,4,2,0,2,3,1,3,2,2,4,1,1,2,1,4,4,2,1,0,3,1,2,3,4,2,3,2,3,0,0,1,4,1,2,2,0,3,1,2,1,2,1,0,4,2,1,4,2,1,1,3
340,4,1,1,2,3,1,0,1,1,0,1,4,1,3,4,1,2,1,4,1,3,1,0,4,1,0,1,4,3,2,1,1,3,3,4,2,3,1,3,0,1,1,4,1,4,4,3,2,0,1,3,2,4,3,1,2,1,4,1,1,0,1,2,1,0,1,2,3,0,3,3,1,0,1,3
341,2,2,1,3,1,1,0,2,3,4,0,0,2,4,3,3,0,3,3,3,3,1,0,0,1,1,1,0,1,3,1,1,0,4,4,1,0,2,1,0,0,3,2,3,0,2,0,0,4,3,3,2,0,1,4,0,4,2,1,0,4,3,0,0,0,0,1,0,0,1,4,0,1,3,2
342,3,0,0,4,3,1,3,1,3,2,1,1,4,0,2,0,0,4,3,2,1,2,3,3,1,0,0,2,2,3,1,2,4,2,1,4,4,2,2,2,2,4,0,4,3,2,0,0,3,3,4,4,2,1,4,0,1,0,3,2,3,4,1,1,0,3,0,2,0,2,3,2,0,3,3
343,4,0,2,4,0,1,2,4,0,0,0,4,0,3,0,1,4,4,1,0,0,1,1,0,0,2,1,1,4,0,3,0,0,0,1,1,0,0,0,4,4,0,0,1,1,1,1,2,0,1,3,4,4,0,4,0,4,3,0,0,2,4,2,0,1,3,3,2,0,1,4,4,4,0,0
344,3,4,2,0,3,0,0,0,2,3,3,3,3,0,4,1,3,2,2,1,0,4,3,4,4,2,3,3,3,0,3,3,2,3,1,3,3,3,4,4,3,3,3,3,0,3,2,2,3,0,0,0,3,1,1,4,4,4,2,4,1,4,0,4,3,3,3,4,3,0,2,3,3,4,2
345,1,2,2,4,3,1,1,3,1,2,3,4,1,1,0,3,1,3,3,1,2,1,3,0,1,4,1,1,0,4,1,1,4,4,3,2,3,1,1,3,3,1,1,0,1,4,0,3,4,1,3,1,1,4,1,1,0,3,3,1,3,3,1,2,3,4,3,0,1,1,1,0,1,3,1
346,3,3,4,1,4,2,3,3,4,3,3,2,2,2,3,3,3,0,3,3,3,3,4,4,1,1,3,1,1,0,4,3,1,3,3,1,4,4,2,3,4,0,1,3,3,1,2,3,4,3,1,0,3,3,1,3,1,2,1,3,3,3,2,2,2,1,1,3,2,2,0,0,2,3,3
347,1,0,1,0,2,0,1,3,1,2,2,2,0,1,0,4,0,4,0,1,1,4,3,0,1,1,0,0,0,0,0,2,3,0,2,2,0,0,1,4,1,4,4,2,1,4,2,1,1,1,0,0,0,2,3,3,2,4,0,0,0,1,2,0,4,1,0,1,0,4,4,0,3,1,0
348,4,3,4,1,1,1,1,1,4,4,1,3,2,1,3,0,0,0,4,4,0,1,4,1,0,0,1,1,0,3,1,1,1,4,1,1,3,4,1,0,3,3,3,1,4,4,1,1,0,0,1,1,3,0,0,0,3,1,4,4,3,1,0,1,0,1,0,4,4,3,1,1,0,3,1
349,1,4,2,4,1,4,2,1,4,1,0,2,4,0,0,0,3,0,3,4,4,0,3,4,4,1,0,1,1,2,2,2,1,0,2,2,4,0,3,3,1,2,3,3,1,3,2,0,0,1,1,1,4,2,4,2,4,1,0,2,0,2,3,3,0,3,3,4,4,0,4,1,3,0,0
350,2,4,2,2,2,2,0,0,3,2,4,4,2,4,2,4,4,3,2,4,3,4,4,3,4,2,3,0,0,2,0,2,2,2,0,3,3,4,2,3,2,3,4,3,3,3,2,0,3,4,4,4,2,4,1,3,4,4,4,3,3,2,3,3,3,4,3,2,2,3,0,3,0,2,3
351,2,3,4,2,3,2,2,4,4,2,4,2,2,2,0,1,1,3,0,3,0,2,3,2,2,0,1,4,2,0,3,0,2,3,3,1,1,4,2,3,2,2,3,1,4,3,3,2,4,2,2,2,1,2,3,3,0,2,2,2,3,2,0,2,2,2,0,4,4,4,2,4,2,4,0
352,1,1,4,4,1,4,4,2,0,4,0,0,0,2,2,0,1,1,4,1,1,1,3,2,2,4,4,3,1,2,0,4,2,3,3,4,4,4,1,1,4,1,1,0,0,3,1,0,1,2,2,0,2,0,0,2,1,4,0,1,2,1,2,1,4,1,0,1,0,2,2,4,2,2,1
353,4,1,4,3,3,4,0,4,0,0,0,3,1,2,3,3,2,3,0,4,4,2,2,0,2,3,3,2,3,3,3,1,3,3,4,4,1,3,2,4,0,3,0,3,3,0,4,3,3,4,4,0,3,1,4,3,4,3,0,3,3,1,0,1,0,1,2,0,4,4,1,4,1,4,3
354,2,2,2,2,3,2,0,0,2,4,3,3,2,2,2,1,3,3,2,2,4,3,1,1,3,1,2,3,2,4,0,2,0,1,1,2,1,3,0,1,2,2,4,2,2,3,1,4,2,0,1,0,1,0,0,0,2,2,2,2,0,3,1,1,3,2,3,0,1,2,3,1,1,3,0
355,0,4,4,3,0,3,4,0,0,1,3,4,2,3,4,2,4,1,3,2,0,4,3,0,4,2,2,3,3,3,0,3,1,2,0,0,2,2,1,4,0,4,2,4,1,2,4,2,4,3,1,0,1,1,3,2,4,0,0,0,2,2,1,3,1,3,2,0,1,0,2,0,3,4,2
356,1,3,2,2,3,1,1,2,3,2,3,1,1,2,1,3,0,0,4,1,3,2,0,0,2,1,2,1,3,1,4,1,3,1,1,0,3,2,1,4,4,2,4,0,2,2,3,4,2,3,4,0,1,3,2,3,4,1,0,0,1,3,0,0,2,0,0,0,2,0,0,3,2,2,0
357,2,0,0,2,2,0,1,2,0,4,3,0,2,1,2,2,0,0,1,2,1,2,1,0,0,0,3,4,3,0,2,3,0,2,0,1,2,4,1,0,1,2,2,2,0,3,3,1,0,4,0,3,0,0,0,2,0,4,3,1,0,2,4,4,2,1,4,2,4,1,0,2,0,0,1
358,1,1,3,4,3,1,3,3,1,0,3,3,3,1,4,1,4,1,3,2,3,1,4,3,1,4,3,1,1,0,1,0,4,4,1,0,1,1,4,4,4,3,0,4,2,1,4,3,0,4,3,1,4,3,3,4,4,0,4,1,4,4,2,1,1,3,1,1,1,4,4,3,2,2,2
